venue,innings,bowler,economy
Himachal Pradesh Cricket Association Stadium,2,RR Powar,5.368421052631579
Himachal Pradesh Cricket Association Stadium,2,SJ Srivastava,7.555555555555555
Himachal Pradesh Cricket Association Stadium,2,Sandeep Sharma,7.5
Himachal Pradesh Cricket Association Stadium,2,VRV Singh,10.285714285714285
Himachal Pradesh Cricket Association Stadium,2,VS Malik,9.0
Holkar Cricket Stadium,1,AJ Tye,12.0
Holkar Cricket Stadium,1,AR Patel,3.0
Holkar Cricket Stadium,1,AS Rajpoot,17.0
Holkar Cricket Stadium,1,BA Bhatt,7.846153846153847
Holkar Cricket Stadium,1,BB Sran,15.0
Holkar Cricket Stadium,1,Bipul Sharma,9.0
Holkar Cricket Stadium,1,HH Pandya,11.052631578947368
Holkar Cricket Stadium,1,Harbhajan Singh,6.0
Holkar Cricket Stadium,1,JJ Bumrah,5.5
Holkar Cricket Stadium,1,MJ McClenaghan,6.967741935483872
Holkar Cricket Stadium,1,MM Sharma,7.800000000000001
Holkar Cricket Stadium,1,Mohammed Siraj,6.0
Holkar Cricket Stadium,1,Mujeeb Ur Rahman,6.300000000000001
Holkar Cricket Stadium,1,R Ashwin,11.399999999999999
Holkar Cricket Stadium,1,RJ Harris,11.25
Holkar Cricket Stadium,1,RP Singh,5.333333333333333
Holkar Cricket Stadium,1,S Sreesanth,5.333333333333333
Holkar Cricket Stadium,1,SJ Srivastava,9.0
Holkar Cricket Stadium,1,SL Malinga,7.0
Holkar Cricket Stadium,1,Sandeep Sharma,4.0
Holkar Cricket Stadium,1,TG Southee,10.0
Holkar Cricket Stadium,1,UT Yadav,7.0
Holkar Cricket Stadium,1,VR Aaron,3.0
Holkar Cricket Stadium,2,AA Chavan,14.0
Holkar Cricket Stadium,2,AB Dinda,7.0
Holkar Cricket Stadium,2,AD Russell,7.0
Holkar Cricket Stadium,2,AJ Tye,7.75
Holkar Cricket Stadium,2,AS Rajpoot,11.052631578947368
Holkar Cricket Stadium,2,B Stanlake,7.894736842105264
Holkar Cricket Stadium,2,BA Stokes,8.0
Holkar Cricket Stadium,2,DT Christian,10.285714285714285
Holkar Cricket Stadium,2,I Sharma,14.0
Holkar Cricket Stadium,2,Imran Tahir,8.0
Holkar Cricket Stadium,2,Iqbal Abdulla,8.0
Holkar Cricket Stadium,2,JC Archer,6.0
Holkar Cricket Stadium,2,JD Unadkat,1.0
Holkar Cricket Stadium,2,JDP Oram,16.5
Holkar Cricket Stadium,2,JPR Scantlebury-Searles,11.142857142857142
Holkar Cricket Stadium,2,K Gowtham,6.461538461538462
Holkar Cricket Stadium,2,M Prasidh Krishna,8.0
Holkar Cricket Stadium,2,MM Sharma,16.0
Holkar Cricket Stadium,2,MP Stoinis,12.0
Holkar Cricket Stadium,2,Mujeeb Ur Rahman,1.7142857142857142
Holkar Cricket Stadium,2,ND Doshi,14.0
Holkar Cricket Stadium,2,R Ashwin,7.333333333333334
Holkar Cricket Stadium,2,RP Singh,6.8999999999999995
Holkar Cricket Stadium,2,S Sreesanth,8.210526315789474
Holkar Cricket Stadium,2,SP Narine,15.0
Holkar Cricket Stadium,2,SR Watson,17.0
Holkar Cricket Stadium,2,SW Tait,10.4
Holkar Cricket Stadium,2,Sandeep Sharma,10.615384615384615
Holkar Cricket Stadium,2,TS Mills,12.0
JSCA International Stadium Complex,1,A Nehra,6.0
JSCA International Stadium Complex,1,AN Ahmed,4.0
JSCA International Stadium Complex,1,B Kumar,10.0
JSCA International Stadium Complex,1,DW Steyn,8.5
JSCA International Stadium Complex,1,IC Pandey,6.0
JSCA International Stadium Complex,1,KV Sharma,2.0
JSCA International Stadium Complex,1,L Balaji,6.0
JSCA International Stadium Complex,1,M Muralitharan,7.0
JSCA International Stadium Complex,1,MA Starc,5.5
JSCA International Stadium Complex,1,MM Sharma,8.0
JSCA International Stadium Complex,1,PP Chawla,10.0
JSCA International Stadium Complex,1,Parvez Rasool,21.0
JSCA International Stadium Complex,1,R Ashwin,7.0
JSCA International Stadium Complex,1,S Badree,3.473684210526316
JSCA International Stadium Complex,1,SMSM Senanayake,4.666666666666667
JSCA International Stadium Complex,1,SP Narine,6.25
JSCA International Stadium Complex,1,Shakib Al Hasan,6.333333333333334
JSCA International Stadium Complex,1,VR Aaron,8.5
JSCA International Stadium Complex,2,A Mithun,8.0
JSCA International Stadium Complex,2,AD Mathews,3.0
JSCA International Stadium Complex,2,Ankit Sharma,5.666666666666666
JSCA International Stadium Complex,2,B Kumar,6.9230769230769225
JSCA International Stadium Complex,2,BW Hilfenhaus,3.230769230769231
JSCA International Stadium Complex,2,HV Patel,5.0
JSCA International Stadium Complex,2,IC Pandey,9.0
JSCA International Stadium Complex,2,JD Unadkat,5.0
JSCA International Stadium Complex,2,JP Faulkner,11.142857142857142
JSCA International Stadium Complex,2,JW Hastings,12.0
JSCA International Stadium Complex,2,KK Cooper,6.0
JSCA International Stadium Complex,2,MA Starc,7.0
JSCA International Stadium Complex,2,MM Sharma,11.5
JSCA International Stadium Complex,2,PV Tambe,10.285714285714285
JSCA International Stadium Complex,2,R Ashwin,3.666666666666667
JSCA International Stadium Complex,2,R Rampaul,3.0
JSCA International Stadium Complex,2,R Vinay Kumar,3.4285714285714284
JSCA International Stadium Complex,2,RA Jadeja,1.0
JSCA International Stadium Complex,2,S Aravind,5.0
JSCA International Stadium Complex,2,S Badree,2.5
JSCA International Stadium Complex,2,WD Parnell,4.285714285714286
Kingsmead,1,A Flintoff,13.0
Kingsmead,1,A Kumble,2.5
Kingsmead,1,A Mishra,7.5
Kingsmead,1,A Nehra,6.75
Kingsmead,1,A Symonds,5.142857142857142
Kingsmead,1,AB Agarkar,8.0
Kingsmead,1,AB Dinda,5.5200000000000005
Kingsmead,1,B Lee,6.5
Kingsmead,1,BJ Hodge,22.0
Kingsmead,1,CK Langeveldt,4.0
Kingsmead,1,DJ Bravo,6.315789473684211
Kingsmead,1,DP Nannes,11.076923076923077
Kingsmead,1,DR Smith,17.0
Kingsmead,1,DS Kulkarni,8.333333333333332
Kingsmead,1,FH Edwards,6.0
Kingsmead,1,Harbhajan Singh,6.947368421052632
Kingsmead,1,I Sharma,7.0
Kingsmead,1,IK Pathan,7.875
Kingsmead,1,JA Morkel,17.0
Kingsmead,1,JH Kallis,4.5
Kingsmead,1,JP Duminy,3.0
Kingsmead,1,KP Pietersen,5.571428571428571
Kingsmead,1,L Balaji,4.0
Kingsmead,1,MC Henriques,10.0
Kingsmead,1,MS Gony,10.5
Kingsmead,1,P Kumar,10.0
Kingsmead,1,PJ Sangwan,6.0
Kingsmead,1,Pankaj Singh,14.0
Kingsmead,1,R Vinay Kumar,13.714285714285714
Kingsmead,1,RE van der Merwe,10.0
Kingsmead,1,RP Singh,6.620689655172414
Kingsmead,1,RR Bose,12.0
Kingsmead,1,RR Powar,12.5
Kingsmead,1,S Sreesanth,5.684210526315789
Kingsmead,1,SL Malinga,5.04
Kingsmead,1,Shoaib Ahmed,24.0
Kingsmead,1,VS Malik,9.157894736842106
Kingsmead,1,WPUJC Vaas,9.230769230769232
Kingsmead,1,Y Venugopal Rao,7.0
Kingsmead,1,YA Abdulla,5.28
Kingsmead,1,Z Khan,7.68
Kingsmead,2,A Nehra,12.0
Kingsmead,2,A Singh,5.0
Kingsmead,2,AB Agarkar,8.625
Kingsmead,2,AB Dinda,8.5
Kingsmead,2,AM Salvi,12.0
Kingsmead,2,BJ Hodge,6.857142857142857
Kingsmead,2,CH Gayle,6.0
Kingsmead,2,DP Nannes,9.36
Kingsmead,2,FH Edwards,4.3999999999999995
Kingsmead,2,Harmeet Singh,19.0
Kingsmead,2,I Sharma,7.199999999999999
Kingsmead,2,IK Pathan,6.0
Kingsmead,2,JA Morkel,4.800000000000001
Kingsmead,2,JD Ryder,7.0
Kingsmead,2,JH Kallis,6.959999999999999
Kingsmead,2,L Balaji,9.789473684210526
Kingsmead,2,M Kartik,8.0
Kingsmead,2,M Muralitharan,3.5
Kingsmead,2,MC Henriques,11.0
Kingsmead,2,MM Patel,3.870967741935484
Kingsmead,2,MS Gony,9.157894736842106
Kingsmead,2,P Kumar,4.153846153846153
Kingsmead,2,PJ Sangwan,2.4000000000000004
Kingsmead,2,Pankaj Singh,8.571428571428571
Kingsmead,2,R Ashwin,3.0
Kingsmead,2,R Vinay Kumar,5.0
Kingsmead,2,RP Singh,6.0
Kingsmead,2,RR Powar,4.0
Kingsmead,2,S Tyagi,10.153846153846153
Kingsmead,2,SK Raina,3.0
Kingsmead,2,SK Trivedi,5.333333333333333
Kingsmead,2,SK Warne,4.0
Kingsmead,2,SM Harwood,1.0
Kingsmead,2,T Thushara,7.384615384615385
Kingsmead,2,VS Malik,7.894736842105264
Kingsmead,2,YA Abdulla,6.0
Kingsmead,2,YK Pathan,6.0
M Chinnaswamy Stadium,1,A Choudhary,3.0
M Chinnaswamy Stadium,1,A Mithun,8.307692307692307
M Chinnaswamy Stadium,1,A Nehra,7.45945945945946
M Chinnaswamy Stadium,1,AA Noffke,19.714285714285715
M Chinnaswamy Stadium,1,AB Dinda,9.096774193548388
M Chinnaswamy Stadium,1,AC Thomas,3.0
M Chinnaswamy Stadium,1,AD Russell,3.473684210526316
M Chinnaswamy Stadium,1,AF Milne,10.0
M Chinnaswamy Stadium,1,AG Murtaza,4.0
M Chinnaswamy Stadium,1,AJ Tye,1.0
M Chinnaswamy Stadium,1,AN Ahmed,9.5
M Chinnaswamy Stadium,1,AR Patel,10.0
M Chinnaswamy Stadium,1,AS Rajpoot,10.2
M Chinnaswamy Stadium,1,Anureet Singh,7.0
M Chinnaswamy Stadium,1,Azhar Mahmood,5.0
M Chinnaswamy Stadium,1,B Kumar,5.590909090909091
M Chinnaswamy Stadium,1,Basil Thampi,7.578947368421052
M Chinnaswamy Stadium,1,CH Gayle,8.0
M Chinnaswamy Stadium,1,CH Morris,8.76
M Chinnaswamy Stadium,1,CJ Jordan,9.0
M Chinnaswamy Stadium,1,CK Langeveldt,4.5
M Chinnaswamy Stadium,1,CR Woakes,9.157894736842106
M Chinnaswamy Stadium,1,CRD Fernando,2.0
M Chinnaswamy Stadium,1,D Wiese,6.25
M Chinnaswamy Stadium,1,DAJ Bracewell,7.0
M Chinnaswamy Stadium,1,DJ Bravo,10.0
M Chinnaswamy Stadium,1,DL Chahar,7.161290322580646
M Chinnaswamy Stadium,1,DL Vettori,8.0
M Chinnaswamy Stadium,1,DP Vijaykumar,5.5
M Chinnaswamy Stadium,1,DS Kulkarni,6.648648648648649
M Chinnaswamy Stadium,1,DW Steyn,6.227848101265822
M Chinnaswamy Stadium,1,GD McGrath,2.8421052631578947
M Chinnaswamy Stadium,1,Gagandeep Singh,7.0
M Chinnaswamy Stadium,1,HV Patel,10.212765957446809
M Chinnaswamy Stadium,1,Harbhajan Singh,5.333333333333333
M Chinnaswamy Stadium,1,Harmeet Singh,9.75
M Chinnaswamy Stadium,1,I Sharma,6.0
M Chinnaswamy Stadium,1,IC Pandey,18.0
M Chinnaswamy Stadium,1,IK Pathan,7.92
M Chinnaswamy Stadium,1,Iqbal Abdulla,5.666666666666666
M Chinnaswamy Stadium,1,JA Morkel,6.5
M Chinnaswamy Stadium,1,JD Unadkat,8.0
M Chinnaswamy Stadium,1,JDP Oram,2.571428571428571
M Chinnaswamy Stadium,1,JE Taylor,7.0
M Chinnaswamy Stadium,1,JH Kallis,8.0
M Chinnaswamy Stadium,1,JJ Bumrah,3.5999999999999996
M Chinnaswamy Stadium,1,JO Holder,20.0
M Chinnaswamy Stadium,1,JP Duminy,10.5
M Chinnaswamy Stadium,1,JP Faulkner,10.5
M Chinnaswamy Stadium,1,K Khejroliya,9.5
M Chinnaswamy Stadium,1,K Rabada,3.4285714285714284
M Chinnaswamy Stadium,1,KA Pollard,3.4285714285714284
M Chinnaswamy Stadium,1,KC Cariappa,18.0
M Chinnaswamy Stadium,1,KH Pandya,3.5
M Chinnaswamy Stadium,1,KJ Abbott,15.42857142857143
M Chinnaswamy Stadium,1,KV Sharma,3.0
M Chinnaswamy Stadium,1,KW Richardson,2.5
M Chinnaswamy Stadium,1,Kamran Khan,18.5
M Chinnaswamy Stadium,1,L Balaji,7.5
M Chinnaswamy Stadium,1,LH Ferguson,13.0
M Chinnaswamy Stadium,1,M Morkel,7.255813953488372
M Chinnaswamy Stadium,1,M Muralitharan,10.736842105263158
M Chinnaswamy Stadium,1,M Prasidh Krishna,13.0
M Chinnaswamy Stadium,1,MA Starc,6.0
M Chinnaswamy Stadium,1,MC Henriques,5.052631578947368
M Chinnaswamy Stadium,1,MG Johnson,7.811320754716981
M Chinnaswamy Stadium,1,MJ McClenaghan,4.378378378378378
M Chinnaswamy Stadium,1,MM Patel,6.8076923076923075
M Chinnaswamy Stadium,1,MM Sharma,4.5
M Chinnaswamy Stadium,1,MR Marsh,19.384615384615387
M Chinnaswamy Stadium,1,Mohammed Shami,10.702702702702702
M Chinnaswamy Stadium,1,Mohammed Siraj,11.0
M Chinnaswamy Stadium,1,Mustafizur Rahman,5.0
M Chinnaswamy Stadium,1,NA Saini,10.2
M Chinnaswamy Stadium,1,NB Singh,4.615384615384616
M Chinnaswamy Stadium,1,O Thomas,6.857142857142857
M Chinnaswamy Stadium,1,P Awana,6.0
M Chinnaswamy Stadium,1,P Kumar,5.91304347826087
M Chinnaswamy Stadium,1,P Parameswaran,7.0
M Chinnaswamy Stadium,1,PJ Cummins,7.384615384615385
M Chinnaswamy Stadium,1,PJ Sangwan,12.666666666666668
M Chinnaswamy Stadium,1,PP Chawla,5.5
M Chinnaswamy Stadium,1,PV Tambe,10.0
M Chinnaswamy Stadium,1,Pankaj Singh,6.857142857142857
M Chinnaswamy Stadium,1,Parvez Rasool,12.0
M Chinnaswamy Stadium,1,R Ashwin,8.333333333333332
M Chinnaswamy Stadium,1,R McLaren,9.0
M Chinnaswamy Stadium,1,R Parag,10.0
M Chinnaswamy Stadium,1,R Rampaul,4.864864864864865
M Chinnaswamy Stadium,1,R Shukla,1.0
M Chinnaswamy Stadium,1,R Vinay Kumar,6.39344262295082
M Chinnaswamy Stadium,1,RJ Harris,7.894736842105264
M Chinnaswamy Stadium,1,RP Singh,6.814814814814815
M Chinnaswamy Stadium,1,Rashid Khan,5.0
M Chinnaswamy Stadium,1,S Aravind,6.6521739130434785
M Chinnaswamy Stadium,1,S Badree,7.5
M Chinnaswamy Stadium,1,S Gopal,12.0
M Chinnaswamy Stadium,1,S Kaul,5.0
M Chinnaswamy Stadium,1,S Kaushik,10.285714285714285
M Chinnaswamy Stadium,1,S Nadeem,1.7142857142857142
M Chinnaswamy Stadium,1,S Sreesanth,2.7
M Chinnaswamy Stadium,1,S Tyagi,5.666666666666666
M Chinnaswamy Stadium,1,SB Styris,6.0
M Chinnaswamy Stadium,1,SL Malinga,6.580645161290322
M Chinnaswamy Stadium,1,SM Pollock,6.666666666666667
M Chinnaswamy Stadium,1,SN Thakur,8.0
M Chinnaswamy Stadium,1,SP Narine,5.875
M Chinnaswamy Stadium,1,SR Watson,6.324324324324324
M Chinnaswamy Stadium,1,STR Binny,9.0
M Chinnaswamy Stadium,1,Sandeep Sharma,7.418181818181818
M Chinnaswamy Stadium,1,Shahid Afridi,7.0
M Chinnaswamy Stadium,1,Shakib Al Hasan,9.5
M Chinnaswamy Stadium,1,Shivam Mavi,4.0
M Chinnaswamy Stadium,1,Sohail Tanvir,12.461538461538463
M Chinnaswamy Stadium,1,TA Boult,6.352941176470589
M Chinnaswamy Stadium,1,TG Southee,8.0
M Chinnaswamy Stadium,1,TM Dilshan,13.0
M Chinnaswamy Stadium,1,UT Yadav,5.360655737704918
M Chinnaswamy Stadium,1,VR Aaron,11.88888888888889
M Chinnaswamy Stadium,1,VY Mahesh,6.5
M Chinnaswamy Stadium,1,Washington Sundar,7.5
M Chinnaswamy Stadium,1,YS Chahal,7.836734693877551
M Chinnaswamy Stadium,1,Z Khan,6.906976744186046
M Chinnaswamy Stadium,2,A Chandila,4.0
M Chinnaswamy Stadium,2,A Choudhary,14.0
M Chinnaswamy Stadium,2,A Kumble,5.333333333333333
M Chinnaswamy Stadium,2,A Mithun,6.0
M Chinnaswamy Stadium,2,A Nehra,6.5
M Chinnaswamy Stadium,2,A Singh,11.0
M Chinnaswamy Stadium,2,AB Agarkar,9.5
M Chinnaswamy Stadium,2,AB Dinda,5.076923076923077
M Chinnaswamy Stadium,2,AB McDonald,7.5
M Chinnaswamy Stadium,2,AF Milne,11.538461538461538
M Chinnaswamy Stadium,2,AJ Tye,10.0
M Chinnaswamy Stadium,2,AN Ahmed,6.0
M Chinnaswamy Stadium,2,AR Patel,10.0
M Chinnaswamy Stadium,2,Anand Rajan,10.0
M Chinnaswamy Stadium,2,B Kumar,4.526315789473684
M Chinnaswamy Stadium,2,B Lee,7.135135135135135
M Chinnaswamy Stadium,2,B Stanlake,7.2631578947368425
M Chinnaswamy Stadium,2,BA Stokes,8.307692307692307
M Chinnaswamy Stadium,2,BB Sran,12.42857142857143
M Chinnaswamy Stadium,2,BCJ Cutting,13.0
M Chinnaswamy Stadium,2,BW Hilfenhaus,12.0
M Chinnaswamy Stadium,2,Bipul Sharma,6.0
M Chinnaswamy Stadium,2,CH Gayle,6.0
M Chinnaswamy Stadium,2,CH Morris,6.0
M Chinnaswamy Stadium,2,CJ Jordan,9.714285714285715
M Chinnaswamy Stadium,2,CRD Fernando,4.5
M Chinnaswamy Stadium,2,DE Bollinger,9.473684210526315
M Chinnaswamy Stadium,2,DL Vettori,5.5
M Chinnaswamy Stadium,2,DP Nannes,4.0
M Chinnaswamy Stadium,2,DS Kulkarni,5.75
M Chinnaswamy Stadium,2,DT Christian,6.0
M Chinnaswamy Stadium,2,DW Steyn,5.2444444444444445
M Chinnaswamy Stadium,2,GB Hogg,11.5
M Chinnaswamy Stadium,2,GH Vihari,12.0
M Chinnaswamy Stadium,2,GJ Maxwell,6.0
M Chinnaswamy Stadium,2,HH Pandya,9.0
M Chinnaswamy Stadium,2,HV Patel,8.307692307692307
M Chinnaswamy Stadium,2,Harbhajan Singh,10.0
M Chinnaswamy Stadium,2,I Sharma,9.183673469387754
M Chinnaswamy Stadium,2,IC Pandey,8.0
M Chinnaswamy Stadium,2,IK Pathan,9.5
M Chinnaswamy Stadium,2,Iqbal Abdulla,11.0
M Chinnaswamy Stadium,2,J Botha,12.0
M Chinnaswamy Stadium,2,J Yadav,2.0
M Chinnaswamy Stadium,2,JA Morkel,10.0
M Chinnaswamy Stadium,2,JD Unadkat,7.868852459016393
M Chinnaswamy Stadium,2,JDP Oram,5.699999999999999
M Chinnaswamy Stadium,2,JH Kallis,5.213114754098361
M Chinnaswamy Stadium,2,JJ Bumrah,7.125
M Chinnaswamy Stadium,2,JP Faulkner,6.0
M Chinnaswamy Stadium,2,K Gowtham,8.666666666666666
M Chinnaswamy Stadium,2,K Khejroliya,18.0
M Chinnaswamy Stadium,2,KH Pandya,12.0
M Chinnaswamy Stadium,2,KK Ahmed,9.600000000000001
M Chinnaswamy Stadium,2,L Balaji,6.25
M Chinnaswamy Stadium,2,M Kartik,9.0
M Chinnaswamy Stadium,2,M Morkel,10.137931034482758
M Chinnaswamy Stadium,2,M Muralitharan,8.666666666666666
M Chinnaswamy Stadium,2,MA Starc,7.066666666666666
M Chinnaswamy Stadium,2,MC Henriques,11.538461538461538
M Chinnaswamy Stadium,2,MG Johnson,7.153846153846153
M Chinnaswamy Stadium,2,MJ McClenaghan,8.0
M Chinnaswamy Stadium,2,MM Patel,7.666666666666666
M Chinnaswamy Stadium,2,MM Sharma,10.0
M Chinnaswamy Stadium,2,MN Samuels,2.0
M Chinnaswamy Stadium,2,MS Gony,8.666666666666666
M Chinnaswamy Stadium,2,Mohammed Siraj,10.5
M Chinnaswamy Stadium,2,Mujeeb Ur Rahman,2.0
M Chinnaswamy Stadium,2,Mustafizur Rahman,4.0
M Chinnaswamy Stadium,2,NA Saini,7.909090909090908
M Chinnaswamy Stadium,2,NLTC Perera,7.846153846153847
M Chinnaswamy Stadium,2,NM Coulter-Nile,6.0
M Chinnaswamy Stadium,2,P Awana,10.0
M Chinnaswamy Stadium,2,P Kumar,7.550561797752809
M Chinnaswamy Stadium,2,P Negi,8.0
M Chinnaswamy Stadium,2,P Parameswaran,31.714285714285715
M Chinnaswamy Stadium,2,PJ Cummins,7.714285714285715
M Chinnaswamy Stadium,2,PJ Sangwan,7.714285714285715
M Chinnaswamy Stadium,2,PP Chawla,3.1578947368421053
M Chinnaswamy Stadium,2,Pankaj Singh,4.0
M Chinnaswamy Stadium,2,Parvez Rasool,7.75
M Chinnaswamy Stadium,2,R Ashwin,6.333333333333334
M Chinnaswamy Stadium,2,R McLaren,8.4375
M Chinnaswamy Stadium,2,R Rampaul,9.096774193548388
M Chinnaswamy Stadium,2,R Vinay Kumar,5.931034482758621
M Chinnaswamy Stadium,2,RA Jadeja,3.0
M Chinnaswamy Stadium,2,RP Singh,8.318181818181818
M Chinnaswamy Stadium,2,RR Powar,20.0
M Chinnaswamy Stadium,2,Rashid Khan,6.0
M Chinnaswamy Stadium,2,S Aravind,6.5769230769230775
M Chinnaswamy Stadium,2,S Badree,8.326530612244898
M Chinnaswamy Stadium,2,S Dhawan,11.0
M Chinnaswamy Stadium,2,S Kaul,14.0
M Chinnaswamy Stadium,2,S Nadeem,13.0
M Chinnaswamy Stadium,2,S Sreesanth,7.090909090909092
M Chinnaswamy Stadium,2,SA Abbott,16.0
M Chinnaswamy Stadium,2,SB Jakati,7.548387096774194
M Chinnaswamy Stadium,2,SK Warne,7.0
M Chinnaswamy Stadium,2,SL Malinga,2.3333333333333335
M Chinnaswamy Stadium,2,SN Thakur,10.5
M Chinnaswamy Stadium,2,SP Narine,2.0
M Chinnaswamy Stadium,2,SR Watson,6.0
M Chinnaswamy Stadium,2,STR Binny,6.571428571428572
M Chinnaswamy Stadium,2,SW Tait,9.200000000000001
M Chinnaswamy Stadium,2,Sandeep Sharma,5.833333333333333
M Chinnaswamy Stadium,2,T Natarajan,15.0
M Chinnaswamy Stadium,2,TA Boult,5.5
M Chinnaswamy Stadium,2,TG Southee,9.341772151898734
M Chinnaswamy Stadium,2,TS Mills,6.5
M Chinnaswamy Stadium,2,UT Yadav,8.571428571428571
M Chinnaswamy Stadium,2,V Pratap Singh,9.0
M Chinnaswamy Stadium,2,VR Aaron,7.166666666666666
M Chinnaswamy Stadium,2,Washington Sundar,14.0
M Chinnaswamy Stadium,2,YA Abdulla,11.0
M Chinnaswamy Stadium,2,YS Chahal,8.478260869565219
M Chinnaswamy Stadium,2,Z Khan,7.648351648351648
MA Chidambaram Stadium,1,A Mishra,10.0
MA Chidambaram Stadium,1,A Nehra,4.92
MA Chidambaram Stadium,1,AB Agarkar,12.0
MA Chidambaram Stadium,1,AB McDonald,11.0
MA Chidambaram Stadium,1,AC Thomas,9.0
MA Chidambaram Stadium,1,AD Russell,7.0
MA Chidambaram Stadium,1,AJ Tye,18.0
MA Chidambaram Stadium,1,AN Ahmed,12.571428571428573
MA Chidambaram Stadium,1,AR Patel,10.0
MA Chidambaram Stadium,1,AS Rajpoot,8.210526315789474
MA Chidambaram Stadium,1,Abhishek Sharma,4.0
MA Chidambaram Stadium,1,Ankit Sharma,5.333333333333333
MA Chidambaram Stadium,1,Anureet Singh,4.0
MA Chidambaram Stadium,1,B Kumar,6.731707317073171
MA Chidambaram Stadium,1,B Lee,8.70967741935484
MA Chidambaram Stadium,1,BA Stokes,14.0
MA Chidambaram Stadium,1,BW Hilfenhaus,4.421052631578947
MA Chidambaram Stadium,1,CH Gayle,9.0
MA Chidambaram Stadium,1,CH Morris,6.615384615384616
MA Chidambaram Stadium,1,CV Varun,6.0
MA Chidambaram Stadium,1,D Wiese,6.5
MA Chidambaram Stadium,1,DE Bollinger,5.571428571428571
MA Chidambaram Stadium,1,DJ Bravo,15.0
MA Chidambaram Stadium,1,DJ Hooda,2.5
MA Chidambaram Stadium,1,DJ Hussey,6.0
MA Chidambaram Stadium,1,DJ Muthuswami,10.5
MA Chidambaram Stadium,1,DL Chahar,7.571428571428571
MA Chidambaram Stadium,1,DL Vettori,4.5
MA Chidambaram Stadium,1,DP Nannes,6.2857142857142865
MA Chidambaram Stadium,1,DP Vijaykumar,6.0
MA Chidambaram Stadium,1,DS Kulkarni,4.5
MA Chidambaram Stadium,1,DT Christian,5.076923076923077
MA Chidambaram Stadium,1,DW Steyn,7.0
MA Chidambaram Stadium,1,GD McGrath,3.0
MA Chidambaram Stadium,1,HV Patel,7.0
MA Chidambaram Stadium,1,Harbhajan Singh,6.0
MA Chidambaram Stadium,1,I Sharma,6.0
MA Chidambaram Stadium,1,IK Pathan,6.307692307692308
MA Chidambaram Stadium,1,Imran Tahir,12.0
MA Chidambaram Stadium,1,Iqbal Abdulla,6.75
MA Chidambaram Stadium,1,J Botha,17.0
MA Chidambaram Stadium,1,J Suchith,4.0
MA Chidambaram Stadium,1,J Syed Mohammad,12.0
MA Chidambaram Stadium,1,J Yadav,5.142857142857142
MA Chidambaram Stadium,1,JA Morkel,8.0
MA Chidambaram Stadium,1,JC Archer,1.0
MA Chidambaram Stadium,1,JDP Oram,8.0
MA Chidambaram Stadium,1,JE Taylor,6.461538461538462
MA Chidambaram Stadium,1,JEC Franklin,8.0
MA Chidambaram Stadium,1,JH Kallis,15.5
MA Chidambaram Stadium,1,JJ Bumrah,10.0
MA Chidambaram Stadium,1,JJ van der Wath,15.0
MA Chidambaram Stadium,1,JO Holder,7.692307692307693
MA Chidambaram Stadium,1,JP Duminy,5.538461538461538
MA Chidambaram Stadium,1,K Rabada,14.0
MA Chidambaram Stadium,1,KA Jamieson,3.5
MA Chidambaram Stadium,1,KH Pandya,7.0
MA Chidambaram Stadium,1,KK Ahmed,7.199999999999999
MA Chidambaram Stadium,1,KMDN Kulasekara,5.555555555555555
MA Chidambaram Stadium,1,KV Sharma,8.0
MA Chidambaram Stadium,1,Karanveer Singh,13.0
MA Chidambaram Stadium,1,L Balaji,9.333333333333334
MA Chidambaram Stadium,1,M Kartik,5.666666666666666
MA Chidambaram Stadium,1,M Muralitharan,2.8421052631578947
MA Chidambaram Stadium,1,M Ntini,7.35483870967742
MA Chidambaram Stadium,1,M de Lange,2.307692307692308
MA Chidambaram Stadium,1,MA Starc,5.5
MA Chidambaram Stadium,1,MC Henriques,4.0
MA Chidambaram Stadium,1,MG Johnson,2.571428571428571
MA Chidambaram Stadium,1,MJ McClenaghan,9.0
MA Chidambaram Stadium,1,MM Patel,10.0
MA Chidambaram Stadium,1,MM Sharma,6.857142857142857
MA Chidambaram Stadium,1,MN Samuels,11.0
MA Chidambaram Stadium,1,MP Stoinis,6.5
MA Chidambaram Stadium,1,MS Gony,8.88888888888889
MA Chidambaram Stadium,1,Mohammad Asif,6.0
MA Chidambaram Stadium,1,Mohammad Nabi,5.0
MA Chidambaram Stadium,1,Mohammed Shami,8.25
MA Chidambaram Stadium,1,Mohammed Siraj,5.5
MA Chidambaram Stadium,1,Mujeeb Ur Rahman,13.0
MA Chidambaram Stadium,1,NL McCullum,6.0
MA Chidambaram Stadium,1,NM Coulter-Nile,5.538461538461538
MA Chidambaram Stadium,1,P Amarnath,12.0
MA Chidambaram Stadium,1,P Awana,4.5
MA Chidambaram Stadium,1,P Kumar,7.5
MA Chidambaram Stadium,1,PJ Cummins,7.5
MA Chidambaram Stadium,1,PJ Sangwan,9.0
MA Chidambaram Stadium,1,PP Chawla,10.0
MA Chidambaram Stadium,1,PP Ojha,7.0
MA Chidambaram Stadium,1,PV Tambe,13.0
MA Chidambaram Stadium,1,R Ashwin,6.589285714285715
MA Chidambaram Stadium,1,R McLaren,6.0
MA Chidambaram Stadium,1,R Vinay Kumar,14.0
MA Chidambaram Stadium,1,RA Jadeja,7.666666666666666
